{52.52, 13.38}
{53.83,13.45}
{50.53, 10.53}
{50.57, 7.520}
{53.85,12.35}
{50.1, 7.23}
{53.80, 9.55}
{49.54, 8.1}
{49.49, 9.94}
{53.93, 10.22}
{49.45,7.350}
{53.47, 13.27}
{50.45, 6.87}
{49.13, 8.01}
{51.7,11.47}
{49.97, 7.75}
{53.73, 9.72}
{50.18, 7.03}
{49.6,10.}
{54.08, 13.83}
{50.5, 7.15}
{52.25, 9.38}
{54.08, 13.33}
{49.92, 7.9}
{52.27, 11.48}
{52.98, 7.7}
{51.22, 11.42}
{54.48, 9.4}
{53.38,10.5}
{49.80, 7.25}
{52.23, 12.43}
{51.82,14.25}
{54.05, 9.12}
{53.72, 10.78}
{51.08,12.12}
{51.97, 9.62}
{50.65, 8.02}
{49.92,8.08}
{53.33, 7.67}
{49.43, 8.19}
{50.80, 7.67}
{50.93,11.48}
{50.68, 7.560}
{54.35, 10.45}
{53.22,9.5}
{51.75, 12.28}
{50.07, 6.98}
{48.62,10.8}
{52.92, 11.17}
{50.93, 11.68}
{53.42, 13.92}
{53.55,13.37}
{52.4, 11.12}
{48.2, 8.8}
{49.32, 7.53}
{49.65, 8.12}
{52.03, 10.5}
{51.30,11.37}
{54.62, 9.81}
{53.05,10.52}
{49.52, 7.92}
{52.73, 8.77}
{49.57, 10.02}
{49.67,10.13}
{49.16, 8.11}
{48.18, 12.52}
{49.53, 7.53}
{51.62, 11.05}
{53.48, 11.98}
{53.32, 11.3}
{54.72, 9.78}
{49.52, 8.15}
{51.07, 11.02}
{53.83, 9.43}
{48.22, 9.65}
{54.58, 9.52}
{53.75, 12.70}
{53.42, 9.13}
{54.02, 9.05}
{51.6, 13.43}
{51.42, 11.93}
{49.12, 8.01}
{50.18, 7.8}
{49.28, 7.5}
{50.48, 7.850}
{50.75, 10.78}
{50.22, 7.38}
{52.93, 12.67}
{54.05, 9.27}
{51.45, 13.93}
{53.73, 12.27}
{50.22, 6.88}
{53.80,10.37}
{51.62, 11.63}
{50.25, 7.23}
{54.35,9.25}
{53.82, 11.22}
{53.68, 12.1}
{53.43,10.68}
{49.77, 10.35}
{54.52, 9.88}
{52.35, 9.18}
{50.25, 11.5}
{53.27,11.62}
{53.45, 9.38}
{54.43, 13.4}
{50.73,11.48}
{50.22, 6.21}
{51.68, 12.4}
{49.68, 6.75}
{52.13, 10.72}
{48.57,10.82}
{54.4, 13.32}
{49.97, 7.05}
{53.80, 10.28}
{52.07,10.6}
{53.97, 10.27}
{49.23, 7.49}
{51.83, 11.27}
{51.05, 11.13}
{50.83, 10.68}
{51.35, 10.25}
{53.33, 9.5}
{50.85, 11.47}
{51.6, 10.13}
{49.87, 10.33}
{47.67, 10.55}
{51.22, 11.07}
{54.07, 9.58}
{51.9, 12.75}
{53.83, 9.77}
{48.965126,10.554721}
{51.5, 10.32}
{53.65, 13.23}
{53.92,12.48}
{51.93, 11.47}
{49.75, 10.35}
{53.5, 12.05}
{51.15, 11.27}
{48.47, 10.48}
{50.9, 10.70}
{54.08, 10.18}
{53.95, 12.27}
{51.6, 11.22}
{51.77, 11.6}
{53.55,12.85}
{52.55, 10.97}
{54.47, 9.57}
{48.92, 12.35}
{49.87, 8.01}
{49.45, 10.27}
{53.98, 10.42}
{53.75, 11.18}
{52.1, 13.75}
{49.25, 8.12}
{53.78, 11.57}
{52.95, 7.600}
{50.5, 7.67}
{50.35, 7.05}
{50.67, 7.73}
{49.63, 7.020}
{51.23, 11.95}
{50.03, 7.82}
{51.42, 10.20}
{53.78, 10.5}
{54.12, 9.05}
{52.28, 11.07}
{48.55, 10.02}
{50.6, 7.73}
{49.52, 7.68}
{51.63, 11.83}
{54.47, 9.20}
{51.92, 11.37}
{53.38, 11.25}
{53.38, 13.35}
{51.30, 11.57}
{51.12, 11.32}
{51.42, 13.77}
{53.77, 7.7}
{49.93, 7.83}
{51.9, 14.45}
{49.37, 7.43}
{49.15, 7.95}
{48.88, 10.79}
{53.77, 13.97}
{53.6, 7.25}
{51.15, 11.33}
{49.77, 10.37}
{52.80, 11.38}
{51.88, 13.33}
{49.98, 6.68}
{54.33, 10.42}
{48.80, 10.89}
{53.13, 10.37}
{54.05, 10.32}
{53.75, 12.03}
{51.80, 11.8}
{53.08, 11.01}
{53.52,9.6}
{53.22, 8.67}
{53.33, 12.98}
{51.63, 11.93}
{50.55,8.07}
{54.23, 9.37}
{50.42, 7.95}
{53.35,9.53}
{49.72, 6.72}
{50.53, 7.57}
{50.14, 7.72}
{49.58, 7.45}
{51.03,14.72}
{51.98, 11.42}
{52.73, 9.1}
{52.73, 9.6}
{52.13, 11.83}
{49.85, 6.8}
{51.73, 11.82}
{52.6, 11.75}
{53.78, 13.9}
{47.57, 11.1}
{50., 7.3}
{49.95, 7.55}
{49.78, 7.83}
{53.03, 9.37}
{51.32, 10.28}
{53.95, 12.15}
{52.43, 14.32}
{53.27, 14.33}
{52.42,11.97}
{54.62, 13.35}
{53.87, 10.57}
{49.24, 8.09}
{50.7, 10.17}
{53.35, 11.35}
{53.28, 11.82}
{51.83, 11.45}
{50.6, 7.53}
{51.33, 10.23}
{50.62, 7.53}
{49.98, 6.45}
{52.55,9.63}
{50.72, 10.25}
{54.87,8.87}
{51.35, 11.02}
{49.73, 7.45}
{47.72,11.20}
{51.35, 11.33}
{49.2, 7.36}
{53.33, 9.77}
{52.32,11.35}
{48.42, 12.20}
{52.47,11.13}
{52.12, 10.93}
{50.13, 7.57}
{53.83, 11.38}
{53.65, 11.15}
{52.73, 12.70}
{48.07, 8.97}
{49.33, 7.73}
{52.43, 11.97}
{52.87, 14.15}
{51., 12.38}
{53.62, 10.25}
{51.17, 11.62}
{50.4, 7.37}
{49.47, 7.33}
{53.82, 9.52}
{49.9, 6.47}
{49.9, 7.97}
{54.30, 10.53}
{51.68, 12.53}
{50.73, 10.18}
{54.22, 10.15}
{53., 10.45}
{50.48, 7.83}
{53.7, 12.68}
{49.92, 7.5}
{51.28, 11.07}
{50.93, 10.27}
{49.57, 7.47}
{54.4, 9.38}
{52.47, 14.35}
{51.12, 11.72}
{53.25, 14.43}
{51.48, 11.4}
{49.77, 7.78}
{50.63, 11.12}
{52.62, 14.47}
{53.48, 11.47}
{53.73, 8.58}
{50.83, 11.53}
{53.45, 13.03}
{53.37, 10.78}
{49.15, 7.53}
{51.93, 9.93}
{52.30, 11.47}
{53.82, 10.45}
{48.67, 10.32}
{49.83, 8.18}
{53.63, 12.78}
{50.47, 7.92}
{51.93, 13.70}
{54.02, 13.4}
{53.6, 9.20}
{52.05, 10.53}
{50.33, 10.43}
{51.42, 10.6}
{51.80, 11.97}
{51.12,10.78}
{49.52, 7.350}
{49.73, 7.68}
{49.9,7.42}
{53.82, 10.55}
{49.92, 6.63}
{53.32,7.68}
{53.35, 14.27}
{50.45, 7.12}
{50.57, 11.13}
{52.87,13.97}
{54.43, 9.82}
{53.80, 9.07}
{51.7, 11.55}
{49.56,9.98}
{51.35, 14.07}
{52.63, 11.67}
{49.7, 8.03}
{50.2, 6.53}
{53.45,10.42}
{53.02, 10.57}
{54.38, 12.43}
{50.68, 10.8}
{54.12,9.53}
{51.03, 10.75}
{51.78, 12.05}
{51.32, 11.32}
{54.17, 9.77}
{52.30, 12.1}
{52.07, 11.02}
{54.12, 11.78}
{49.93, 7.18}
{53.63, 10.52}
{54.58, 9.05}
{51.92, 9.42}
{52.12, 11.07}
{50.68, 11.6}
{50.95, 10.8}
{53.07, 11.42}
{54.13, 12.23}
{49.48, 7.38}
{50.62, 11.65}
{52.12, 12.02}
{50.67, 7.62}
{54.48, 9.27}
{51.4, 13.73}
{53.67, 9.33}
{49.05, 10.57}
{49.28, 7.47}
{53.7, 11.55}
{51.65, 12.48}
{54.42, 12.58}
{50.95, 11.82}
{51.05, 12.12}
{53.88, 11.07}
{53.33, 12.88}
{53.97, 9.5}
{54.43, 9.20}
{50.75, 7.72}
{52.57, 11.75}
{51., 10.68}
{50.72, 7.58}
{49.15, 8.21}
{49.29, 8.22}
{54.53, 9.07}
{51.38, 13.8}
{53.85, 11.12}
{52.23,9.12}
{51.42, 11.75}
{50.72, 8.03}
{54.02, 10.25}
{52.92,11.97}
{52.22, 11.52}
{51.48, 11.53}
{52.95, 8.57}
{51.7, 12.05}
{52.13, 10.85}
{51.37, 11.05}
{50.95, 10.87}
{53.95, 9.63}
{48.87, 13.68}
{53.93, 9.02}
{52.22, 11.4}
{54.65, 9.72}
{51.15, 11.03}
{52.07, 10.83}
{49.80, 6.92}
{48.08, 8.9}
{51.02, 10.85}
{51.43, 11.68}
{53.5, 12.75}
{49.26, 8.1}
{50.38, 7.100}
{48.2,9.70}
{54.30, 12.97}
{53.67,10.62}
{49.33, 7.42}
{53.62, 12.43}
{54.33, 9.9}
{50.18, 7.65}
{49.7, 8.}
{54.62, 9.96}
{51.22, 12.15}
{50.63,7.82}
{51.7, 11.42}
{50.38, 7.68}
{51.43, 11.43}
{50.7, 7.83}
{49.55, 6.48}
{48.17, 12.38}
{49.42, 9.03}
{53.72, 12.15}
{52.93, 11.04}
{50.33, 7.83}
{49.67, 6.43}
{51.37, 11.}
{53.9, 9.47}
{53.88, 12.15}
{51.65, 12.02}
{50.82, 12.03}
{50.08, 6.770}
{49.5, 7.62}
{47.92, 8.68}
{51.13, 11.25}
{53.93, 13.72}
{52.75, 12.12}
{49.18, 7.5}
{52.23, 11.5}
{54.22, 9.4}
{50.58, 8.13}
{52.97, 13.8}
{49.58, 8.13}
{53.33, 8.8}
{53.82, 11.33}
{51.5, 11.32}
{53.48, 8.9}
{49.55, 7.8}
{51.95, 10.77}
{53.55, 12.05}
{49.63, 6.58}
{47.78, 10.47}
{53.93,11.37}
{51.98, 12.}
{49.67, 8.03}
{54.25,10.83}
{52.38, 12.27}
{51.48, 11.45}
{51.93,10.98}
{50.28, 7.98}
{53.77, 12.82}
{53.7,11.52}
{50.87, 11.63}
{51.33, 10.12}
{51.95,12.3}
{49.72, 6.82}
{49.11, 8.19}
{50.95, 11.83}
{51.03, 10.72}
{54.02,12.15}
{50.5, 7.68}
{53.1, 11.24}
{51.7, 9.43}
{54.42, 10.35}
{48.98, 8.13}
{53.1, 10.22}
{53., 7.4}
{53.22, 9.15}
{48.12, 9.57}
{54.25, 10.03}
{51.7, 10.72}
{54.30, 9.25}
{53.83, 10.43}
{52.30, 10.92}
{51.48, 12.18}
{52.03, 11.43}
{51.97, 10.66}
{50.63, 11.}
{54., 13.63}
{47.65, 7.63}
{53.43, 10.55}
{50.5, 7.58}
{54.53, 9.72}
{49.75, 7.3}
{50.25, 7.020}
{48.05, 8.97}
{48.55, 9.67}
{51.1, 11.05}
{52.9, 12.98}
{48.43, 10.53}
{48.2, 10.37}
{49.5, 7.47}
{52.55, 11.37}
{51.43, 10.48}
{54.12, 9.18}
{54.30, 12.72}
{52.05, 12.17}
{50.30, 7.98}
{53.78, 12.5}
{50.2, 7.18}
{52.45, 8.37}
{50.18, 7.13}
{53.53, 12.43}
{49.88, 6.850}
{53.08, 7.33}
{49.97, 7.55}
{52.1, 10.57}
{49.93, 6.75}
{49.93, 7.07}
{49.55, 7.600}
{53.38, 8.62}
{53.58, 13.13}
{54.78, 9.52}
{54.65, 9.13}
{52.25, 10.92}
{51.2, 10.75}
{53.77, 9.88}
{51.77, 10.67}
{50.6, 11.05}
{51.98,9.73}
{50.95, 11.99}
{53.52, 14.20}
{51.9, 9.68}
{51.78,10.97}
{52.72, 11.57}
{50.38, 7.84}
{50., 7.7}
{47.95,9.45}
{49.95, 7.72}
{50.6, 7.9}
{53.73, 13.38}
{53.87, 10.28}
{51.13, 11.}
{53.85,12.82}
{50.65, 11.73}
{53.7, 9.65}
{50.28, 6.63}
{50.42, 7.92}
{53.78,9.8}
{52.07, 10.57}
{54.47, 13.18}
{53.48, 12.97}
{52.25,11.95}
{51.12, 12.03}
{53.35, 9.6}
{51.15, 11.87}
{50.62, 7.32}
{52.2, 11.42}
{50.12, 7.7}
{49.52, 7.45}
{53.97, 9.12}
{53.18, 9.63}
{49.53, 7.43}
{49.73, 7.25}
{50.43, 7.92}
{53.23, 11.13}
{51.83, 11.37}
{50.47, 7.62}
{51.77, 13.47}
{51.12,11.85}
{50.88, 10.73}
{54.5, 9.67}
{51.02, 10.62}
{53.83,10.12}
{52.95, 9.28}
{51.12, 10.5}
{53.73, 9.73}
{50.95, 12.}
{49.9, 8.07}
{50.7, 10.21}
{52.72, 11.75}
{49.82, 8.27}
{54.03, 12.33}
{51.6, 11.43}
{50.15, 7.08}
{49.2, 7.88}
{50.63, 7.72}
{53.80, 9.42}
{50.03, 11.13}
{53.9, 13.23}
{49.9, 7.18}
{50.63, 7.54}
{47.88, 10.3}
{49.12, 7.93}
{49.37, 7.55}
{49.17,8.02}
{53.97, 10.08}
{52.53, 12.02}
{51.82, 12.63}
{54.57, 9.75}
{53.68, 13.08}
{50.97, 11.67}
{50.67, 7.68}
{54.1, 13.57}
{52.65, 12.67}
{50.2, 7.37}
{54.63, 9.65}
{51.38,11.20}
{54.07, 12.88}
{53.43, 9.32}
{53.7, 12.6}
{50.82, 11.12}
{52.85, 10.97}
{47.65,7.600}
{49.2, 8.04}
{49.6, 10.13}
{49.75,7.17}
{52.57, 11.83}
{50.22, 7.07}
{50.72, 12.12}
{51.22,11.53}
{49.79, 8.06}
{53.65, 7.72}
{50.2, 7.25}
{51.1, 11.67}
{52.32,7.25}
{51.68, 10.97}
{53.42, 10.58}
{48.05,8.70}
{54.25, 10.9}
{51.22, 11.93}
{49.87,8.04}
{52.08, 11.88}
{50.98, 11.65}
{50.23, 7.45}
{49.77, 7.83}
{50.02, 6.53}
{53.9, 9.98}
{50.58, 11.57}
{54.68, 9.98}
{50.95, 12.27}
{54.25, 10.53}
{53.7, 14.17}
{53.42, 9.23}
{52.93, 11.70}
{50.98, 11.27}
{50.58, 7.72}
{50.57, 7.83}
{53.77, 10.6}
{51.16, 10.92}
{50.6, 7.65}
{52.2, 10.88}
{49.55, 7.770}
{53.68, 10.88}
{50.1,7.350}
{53.37, 13.95}
{51.05, 10.37}
{54.35, 9.4}
{53.62,7.48}
{51.30, 10.33}
{50.23, 7.42}
{49.22,7.92}
{54.1, 9.23}
{53.82, 11.93}
{50.78, 7.770}
{49.27,8.18}
{51., 12.12}
{49.57, 10.1}
{51.6, 11.97}
{53.68,12.43}
{53.27, 7.57}
{51.23, 12.07}
{53.43, 11.28}
{50.75,7.850}
{53.78, 11.52}
{52.77, 7.5}
{53.75, 10.53}
{52.9,7.38}
{51.98, 9.97}
{50.58, 7.5}
{53.58, 10.38}
{50.42,10.42}
{50.78, 11.37}
{54.83, 8.9}
{50.33, 10.5}
{53.63,13.07}
{50.73, 12.08}
{54.38, 12.67}
{50.13, 7.12}
{51.68,12.45}
{53.38, 7.43}
{51.73,12.03}
{51.83, 14.5}
{50.1, 7.68}
{51.07, 11.43}
{49.85,8.05}
{54.63, 8.4}
{50.02, 7.78}
{50.75, 10.07}
{50.23,7.18}
{51.62, 12.07}
{53.87, 9.55}
{50.67,10.48}
{54.13, 9.69}
{51.2, 12.08}
{51.83, 12.72}
{49.11, 8.52}
{49.57,9.06}
{52.46, 12.06}
{54.38, 9.32}
{51.67, 13.92}
{49.77, 7.97}
{51.45,10.55}
{49.13, 7.88}
{50.6, 7.520}
{52.08, 10.93}
{51.35,11.37}
{50.65, 10.43}
{51.33, 9.98}
{52.30,11.70}
{50.85, 11.97}
{49.71, 6.71}
{48.32,12.45}
{53.07, 10.78}
{50.27, 7.99}
{53.80,13.75}
{49.92, 7.87}
{54.75, 8.75}
{50.30, 6.33}
{50.52, 7.7}
{54.62, 9.17}
{50.80, 12.22}
{50.18, 7.350}
{54.65, 9.78}
{51.6, 11.12}
{50.98, 12.19}
{53.12, 10.83}
{47.88, 10.75}
{50.28, 6.57}
{54.22, 9.8}
{52.07, 11.28}
{54.23, 10.}
{50.5, 10.25}
{53.57, 11.82}
{52.85, 11.63}
{50.88, 11.20}
{50.25, 6.78}
{53.05, 11.36}
{53.85, 10.25}
{50.55, 7.97}
{52.72, 9.58}
{49.65, 7.28}
{51.93, 9.67}
{54.4, 13.02}
{53.45,11.70}
{50.02, 6.83}
{50.08, 7.13}
{50.42, 7.88}
{53.42,11.47}
{53.88, 14.13}
{51.82, 12.43}
{53.67,8.82}
{53.97, 13.38}
{49.87, 7.97}
{54.2, 10.27}
{49.80, 8.17}
{53.78, 11.27}
{47.80, 7.92}
{50.5, 10.35}
{52.12, 14.63}
{54.03, 12.88}
{53.87, 9.73}
{49.18, 7.73}
{47.93, 9.42}
{53.75, 13.18}
{52.73, 11.97}
{53.9, 9.02}
{49.58, 6.48}
{50.6, 7.78}
{50.48, 7.600}
{49.61,8.11}
{54.52, 9.22}
{49.5, 12.33}
{51.87, 9.68}
{51.97,12.53}
{50.43, 6.95}
{53.95, 9.18}
{51.48,11.70}
{51.27, 11.85}
{51.22, 11.73}
{54.45, 9.17}
{51.27,11.18}
{48.85, 10.94}
{53.23, 9.65}
{49.67, 6.98}
{50.25,7.45}
{52.1, 10.70}
{49.17, 7.58}
{50.03, 6.87}
{52.80, 11.52}
{49.57, 7.45}
{50.6, 10.3}
{51.80, 12.68}
{50.58, 7.65}
{52.47,6.850}
{51.63, 12.57}
{54.72, 8.53}
{49.28, 8.24}
{54.12, 9.57}
{51.73, 11.08}
{52.7, 10.92}
{51.02, 12.17}
{54.03, 12.67}
{51.58, 10.17}
{49.92, 7.75}
{50.55, 7.53}
{52., 11.83}
{49.2, 8.03}
{54.63, 9.85}
{53.32, 10.57}
{51.82, 11.63}
{50.32, 7.3}
{50.23, 7.58}
{53.28, 10.32}
{51.6, 12.20}
{53.45, 12.55}
{51.47, 11.55}
{52.05, 9.85}
{47.75, 7.770}
{52.88, 11.03}
{53.73, 13.15}
{53.97, 9.18}
{50.69,7.83}
{52.32, 11.15}
{50.83, 11.07}
{53.28, 11.48}
{54.4, 10.32}
{53.33, 11.8}
{51.77, 11.82}
{53.92, 11.58}
{49.83, 7.3}
{53.47, 13.98}
{53.48, 14.27}
{51.6, 12.12}
{50.55, 7.9}
{54.05,13.68}
{53.87, 11.37}
{51.27, 10.97}
{52.83,13.93}
{48.55, 10.08}
{54.02, 11.55}
{53.95, 13.93}
{53.47,11.52}
{53.43, 10.75}
{49.82, 7.42}
{51.83,11.82}
{52.03, 13.9}
{49.59, 8.1}
{53.02, 11.55}
{53.47, 10.47}
{53.65,9.02}
{49.65, 7.}
{52.87, 8.53}
{50.78, 11.70}
{50.48, 7.270}
{49.84, 8.26}
{51.33, 10.97}
{53.82, 11.45}
{50.7, 7.73}
{49.68, 6.47}
{52.6, 8.52}
{51.1, 10.33}
{51.92, 13.58}
{53.73, 13.6}
{53.55, 12.17}
{48.95, 12.8}
{51.35, 11.18}
{49.18, 7.9}
{53.21, 10.8}
{51.32, 10.07}
{54.32, 9.03}
{52.68, 11.8}
{48.07, 7.78}
{51.57, 11.43}
{49.82, 6.43}
{50.67, 10.1}
{50.18, 6.770}
{49.47, 10.22}
{50.30, 7.72}
{51.42,13.93}
{52.42, 11.70}
{49.67, 8.09}
{49.64, 8.17}
{53.18,14.03}
{51.88, 12.52}
{50.32, 7.020}
{52.63,12.52}
{54.73, 9.1}
{50.5, 7.7}
{50.2, 6.45}
{51.33,11.23}
{50.63, 11.20}
{51.02, 12.22}
{51.07, 10.35}
{49.17,7.93}
{51.08, 11.98}
{51.98, 12.35}
{47.9,9.43}
{50.77, 11.63}
{53.9, 10.55}
{54.07,13.62}
{51.93, 11.75}
{49.7, 7.47}
{49.72, 8.23}
{51.5,11.63}
{51.77, 12.83}
{54.15, 13.07}
{53.25, 12.20}
{49.53,7.75}
{47.88, 9.48}
{50.83, 12.32}
{50.98, 11.42}
{52.73, 11.25}
{50.22, 6.55}
{52.75, 11.47}
{54.77, 9.22}
{54.7, 9.95}
{48.18, 8.77}
{50.18, 7.}
{48.12,8.87}
{53.88, 13.42}
{53.6, 9.06}
{54.13, 9.48}
{51.08, 10.92}
{50.28, 7.92}
{52.35, 7.15}
{53.48, 12.48}
{53.97, 9.4}
{49.13, 7.82}
{50.1,6.520}
{50.5, 11.07}
{49.62, 6.58}
{49.18,7.44}
{54.22, 10.42}
{50.48, 7.020}
{54.214779,13.069425}
{52.6, 11.53}
{50.67, 11.05}
{50.5, 7.18}
{54.33, 9.53}
{53.85, 13.55}
{50.6, 7.93}
{52.52, 6.92}
{53.52, 10.58}
{49.5, 12.62}
{53.87, 9.6}
{53.55,11.67}
{52.25, 11.58}
{52.13, 10.53}
{48.78, 10.53}
{48.53, 10.13}
{49.73, 7.98}
{53.83, 13.05}
{47.62, 11.15}
{51.75, 11.52}
{53.65, 13.12}
{51.25, 12.02}
{54.58, 13.62}
{53.85, 10.43}
{51.58, 12.07}
{49.91, 8.04}
{53.9, 13.15}
{54.35, 8.83}
{50.30, 8.1}
{50.69, 7.810}
{51.98,12.68}
{51.25, 11.63}
{51.08,11.20}
{53.68, 11.35}
{50.87, 11.05}
{50.72,10.58}
{50.64, 7.66}
{51.37, 9.95}
{51.4, 14.}
{52.28, 11.17}
{50.15, 6.600}
{54.32, 9.78}
{52.30, 12.45}
{50.05, 6.58}
{50.47, 7.82}
{50.68, 11.62}
{54.68, 8.33}
{49.66, 8.07}
{50.7, 7.57}
{54.05, 12.83}
{54.03, 9.72}
{52.5, 11.28}
{51.6, 11.57}
{53.77, 10.67}
{49.92, 7.38}
{54.35, 10.6}
{53.5, 10.43}
{53.75,14.28}
{49.75, 8.}
{48.2, 10.32}
{54.02, 12.93}
{49.08,12.65}
{53.87, 9.93}
{50.4, 11.45}
{54.22,9.88}
{53.35, 9.23}
{49.87, 7.75}
{53.85, 12.73}
{52.43,8.92}
{51.93, 11.85}
{51.52, 11.28}
{53.98, 12.23}
{49.63,7.7}
{53.23, 9.13}
{50.68,7.93}
{53.68, 13.58}
{52.57, 11.12}
{51.57,11.1}
{54.27, 9.29}
{53.52, 11.63}
{51.4, 10.97}
{54.13,9.61}
{53.48, 11.37}
{52.62, 11.07}
{50.62, 7.93}
{49.88, 7.97}
{50.52, 7.97}
{53.5, 10.93}
{51.57, 12.28}
{51.55, 12.13}
{50.5, 10.47}
{54.25, 10.43}
{54.05, 9.9}
{51.87, 14.37}
{50.22,10.62}
{54.53, 9.17}
{50.75, 7.84}
{50.63, 7.53}
{54.7, 8.95}
{53.77, 11.42}
{52.9, 12.73}
{51.82, 11.9}
{49.80, 7.78}
{53.72, 12.27}
{50.57, 10.15}
{51.17, 11.42}
{51.25, 11.03}
{49.82, 7.98}
{51.73, 12.70}
{52.4, 11.78}
{52.7, 11.03}
{50.47, 7.17}
{54.28, 9.02}
{54.37, 9.17}
{54.7, 8.48}
{52., 14.37}
{49.73, 7.62}
{51.7, 12.88}
{51.5,11.4}
{49.17, 7.88}
{54.38, 10.35}
{53.67, 10.77}
{49.65, 6.55}
{51.23, 12.13}
{51.80, 12.43}
{54.25, 9.25}
{53.92, 10.32}
{51.27, 11.28}
{51.97, 12.20}
{53.88, 9.43}
{49.73, 8.03}
{50., 6.83}
{54.37, 9.75}
{49.87, 7.93}
{53.82, 13.18}
{51.12, 11.97}
{54., 10.07}
{50.17, 6.850}
{54.65, 9.65}
{51.35, 10.3}
{53.93, 14.07}
{52.92, 11.87}
{51.23, 11.92}
{50.2, 7.86}
{49.78, 8.08}
{53.55, 12.55}
{49.57, 8.21}
{51.65, 11.07}
{51.43, 10.43}
{51.07, 11.13}
{50.68, 10.53}
{54.57, 9.22}
{52.55, 11.9}
{50.32, 8.05}
{53.58, 11.98}
{50.03, 6.68}
{53.6, 13.08}
{53.30, 12.75}
{51.84, 13.1}
{51.72, 12.18}
{54.02, 10.32}
{54.08, 9.52}
{52.78, 9.28}
{52.52, 12.72}
{51.68,14.37}
{49.71, 8.08}
{52.13, 11.77}
{53.88, 13.33}
{51.62, 11.22}
{49.67, 6.57}
{50.13, 6.600}
{51.35, 10.02}
{54.02, 10.37}
{49.73,6.850}
{49.65, 8.17}
{54., 12.5}
{50.30,10.63}
{48.25, 9.58}
{51.35, 11.83}
{53.65, 12.58}
{52.55,6.72}
{50.32, 7.68}
{50.7, 7.82}
{54.12, 9.47}
{52.72, 8.97}
{52.18, 12.05}
{49.1, 8.07}
{47.97, 9.52}
{50.7, 7.88}
{50.63, 7.97}
{54.13, 12.93}
{50.05, 7.62}
{49.57, 7.350}
{51.75, 12.42}
{51.55, 11.02}
{52.13, 11.33}
{50.35, 6.42}
{50.37, 7.87}
{50.15, 7.23}
{54.75, 9.82}
{50.33, 7.88}
{53.88, 10.53}
{50.55, 11.35}
{51.15, 11.48}
{54.08,12.95}
{49.72, 7.2}
{53.47, 8.72}
{49.67, 7.82}
{49.5, 7.38}
{49.80, 8.29}
{50.4, 6.87}
{52.65, 11.9}
{50.47, 10.43}
{51.1, 10.5}
{51.08, 12.08}
{49.6, 7.8}
{50.43,7.25}
{48.77, 10.45}
{51.65, 14.33}
{49.85, 7.55}
{52.27,7.28}
{51.05, 11.27}
{53.88, 10.3}
{50.52,7.770}
{50.12, 7.58}
{50.6, 7.89}
{51.43, 11.47}
{50.08, 7.520}
{51.68, 11.5}
{52.08, 12.15}
{52.68, 11.35}
{54.18, 13.28}
{53.97, 10.31}
{47.68, 7.8}
{53.68, 8.93}
{52.32, 11.08}
{54.4, 9.82}
{50.33, 6.66}
{51.02, 12.07}
{49.78, 8.26}
{51.77, 11.70}
{51.45, 10.3}
{53.82, 13.35}
{51.1, 10.95}
{49.72,8.11}
{53.75, 9.77}
{54.18, 9.93}
{50.32, 7.07}
{53.78, 11.22}
{52.25,11.22}
{52.12, 11.77}
{51.37, 9.94}
{54.12, 10.28}
{53.7, 10.47}
{49.87, 8.07}
{50.68, 10.62}
{50.7, 7.67}
{51.82, 14.23}
{49.7, 7.5}
{51.58, 11.23}
{51.43, 13.70}
{53.63, 13.17}
{50.63, 8.03}
{53.48, 11.68}
{51.73, 10.68}
{50.73, 7.64}
{49.73, 7.8}
{47.83,7.88}
{49.67, 7.87}
{50.83, 10.98}
{53.38, 12.25}
{53.88, 12.33}
{53.72, 11.62}
{51.43, 10.33}
{49.73, 7.32}
{49.24, 8.07}
{50.08, 7.22}
{49.45, 7.29}
{54.4, 9.45}
{51.2, 11.33}
{50.85, 7.83}
{50.35, 6.61}
{52.63, 12.70}
{49.78, 7.73}
{50.32, 10.67}
{49.88, 7.}
{50.4, 7.15}
{52.82, 11.58}
{52.07, 10.68}
{50.5, 7.87}
{50.82, 11.48}
{49.52, 7.29}
{50.47, 7.66}
{49.97, 6.42}
{51., 10.55}
{51.23,11.25}
{52.53, 6.97}
{53.22, 12.1}
{52.12, 11.43}
{50.68,7.7}
{50.67, 7.7}
{52.18, 11.27}
{54.2, 9.85}
{50.6, 7.51}
{51.23, 10.08}
{53.78, 8.95}
{50.52, 7.03}
{50.65, 7.82}
{54.4, 9.3}
{51.73, 11.85}
{50.57,7.850}
{54.85, 8.3}
{51.92, 9.97}
{50.25,7.270}
{49.82, 7.82}
{53.72, 10.48}
{51.23,12.02}
{53.30, 9.55}
{53.52, 12.12}
{49.7,7.87}
{50.52, 7.75}
{53.65, 12.68}
{49.62, 8.23}
{53.18,11.47}
{52.17, 11.42}
{50.6, 10.07}
{51.55, 14.22}
{52.4,11.62}
{51.30, 10.25}
{54.73,8.45}
{49.72, 6.95}
{50.4, 6.82}
{49.27, 8.09}
{51.08, 11.17}
{51.93, 12.68}
{51.93,12.12}
{49.6, 7.78}
{54.1, 12.3}
{50.78, 7.9}
{50.373732,7.849889}
{51.25, 11.57}
{53.72, 10.55}
{50.23, 7.75}
{52.33, 10.97}
{51.52, 10.37}
{53.52, 12.37}
{52.58, 7.600}
{50.18,6.270}
